feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,label,cnn_pred,cnn_conf
0.0,0.0,2.406114,0.0,0.0,0.0,0.0,5.968326,0.0,0.0,0.0,0.0,0.91613495,0.0,0.0,0.0,0.0,0.0,3.9472618,0.0,0.0,0.0,0.0,0.0,2.827662,0.0,2.1944091,4.6913147,0.0,0.0,0.0,3.6286857,1.8942668,0.0,0.085067615,1.2745456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343788,0.0,0.0,0.0,3.8053312,0.033326168,0.0,0.0,0.0,0.0,0.0,0.0,2.1838398,0.0,0.5465411,0.0,0.0,0.0,0.0,0.0,4.1198163,0.0,0.0,0.0,0.0,0.0,2.9045157,0.0,3.9883316,0.0,0.95239735,0.0,0.0,0.0,0.0,0.0,0.0,0.5360109,0.2803395,0.0,0.0,0.0,0.0,0.0,0.0,3.963834,0.0,0.0,2.4475105,3.5672028,4.025115,0.102827474,0.017205086,0.0,0.0,2.0721552,0.0,0.0,0.0,3.4202352,5.79943,0.0,0.0,0.0,3.0390053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.99829894
0.0,0.0,2.88516,0.0,0.0,0.0,0.0,6.1923037,0.0,0.0,0.0,0.0,1.2447603,0.0,0.0,0.0,0.0,0.0,4.5330205,0.0,0.0,0.0,0.0,0.0,3.0039217,0.0,2.303108,6.090122,0.0,0.0,0.0,5.074257,2.411016,0.0,0.19341277,0.8206296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171837,0.0,0.0,0.0,3.189708,0.3463743,0.0,0.0,0.0,0.0,0.0,0.0,3.442272,0.0,0.9537677,0.0,0.0,0.0,0.0,0.0,3.8501062,0.0,0.0,0.0,0.0,0.0,3.4475856,0.0,4.2561646,0.0,0.5281453,0.0,0.0,0.0,0.0,0.0,0.0,0.9383438,0.5677298,0.0,0.0,0.0,0.0,0.0,0.0,3.7873101,0.0,0.0,1.3616592,4.2021046,4.205176,0.0,0.0,0.0,0.0,2.118914,0.0,0.0,0.0,2.573059,6.009161,0.0,0.0,0.0,2.7817447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09326678,0.0,0.0,Burt Plain,Burt Plain,0.99873656
0.0,0.0,3.389888,0.0,0.0,0.0,0.0,6.5316834,0.0,0.0,0.0,0.0,1.8343104,0.0,0.0,0.0,0.0,0.0,3.987099,0.0,0.0,0.0,0.0,0.0,3.4441888,0.0,2.3638778,5.389206,0.0,0.0,0.0,4.682346,2.5674431,0.0,0.062446862,1.3154615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612481,0.0,0.0,0.0,3.55444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7566106,0.0,0.50649744,0.0,0.0,0.0,0.0,0.0,4.8480287,0.0,0.0,0.0,0.0,0.0,3.351551,0.0,3.3912034,0.0,0.52809304,0.0,0.0,0.0,0.0,0.0,0.0,0.7891901,0.4966529,0.0,0.0,0.0,0.0,0.0,0.0,4.284244,0.0,0.0,2.0324757,3.9776697,5.0254107,0.010110911,0.0,0.0,0.0,2.053392,0.0,0.0,0.0,3.4299874,5.987906,0.0,0.0,0.16231625,3.6662512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9995511
0.0,0.0,2.8112946,0.0,0.0,0.0,0.0,6.3580666,0.0,0.0,0.0,0.0,1.4086113,0.0,0.0,0.0,0.0,0.0,3.8764086,0.0,0.0,0.0,0.0,0.0,3.5666542,0.0,2.156615,5.885274,0.0,0.0,0.0,4.6725917,2.9493048,0.0,0.19122246,1.4048836,0.0,0.050888952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37258133,0.0,0.0,0.0,3.2688134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3836148,0.0,0.42350677,0.0,0.0,0.0,0.0,0.0,4.9703965,0.0,0.0,0.0,0.0,0.0,3.4019418,0.0,3.9265516,0.0,0.90194035,0.0,0.0,0.0,0.0,0.0,0.0,1.3578182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.543856,0.0,0.0,1.857788,4.6360173,5.4127493,0.0,0.0,0.0,0.0,2.09674,0.0,0.0,0.0,3.2864332,5.818079,0.0,0.0,0.0,3.7407737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9996551
0.0,0.0,2.6141798,0.0,0.0,0.0,0.0,4.976668,0.0,0.0,0.0,0.0,1.2506672,0.0,0.0,0.0,0.0,0.0,1.9918711,0.0,0.0,0.0,0.0,0.0,2.963348,0.0,1.5083882,3.5417836,0.0,0.0,0.0,3.5967407,2.277508,0.0,0.029207438,1.2408868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62200886,0.0,0.0,0.0,1.9884269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2938213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9988058,0.0,0.021426858,0.0,0.0,0.0,4.599905,0.0,2.213525,0.0,0.8744359,0.0,0.0,0.0,0.0,0.0,0.0,0.16853733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197695,0.0,0.0,2.317916,2.834545,5.305991,0.0,0.0,0.0,0.0,1.7124199,0.0,0.0,0.0,3.9065518,5.829938,0.0,0.0,0.2526355,3.8454983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03948689,Burt Plain,Burt Plain,0.9982844
1.0884136,0.0,2.5268266,0.009551383,0.0,0.0,0.0,4.4710503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2133875,0.0,0.0,0.0,0.0,0.0,1.1609688,0.0,0.0,4.829278,0.0,0.0,0.0,2.9606726,3.085349,0.0,0.15323535,0.0036002821,0.0,1.7249361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516988,0.0,0.980013,0.5425623,0.0,0.0,0.0,0.39513373,3.1981378,0.0,0.0,0.0,0.0,0.0,3.456234,0.0,3.5867133,0.0,0.0,0.0,0.0,0.0,0.0,0.7481277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.491177,0.0,0.0,0.98326457,2.929462,2.9019184,0.5598287,0.0,0.0,0.0,0.7813434,0.0,0.0,0.0,2.4740644,4.3028326,0.0,0.0,0.0,3.1920712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9963027
0.0,0.0,3.62333,0.0,0.0,0.0,0.0,3.8555684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3342716,0.0,0.0,0.5115548,0.0,0.0,0.0,0.0,0.0,2.0605478,0.0,1.2060118,3.8193192,0.0,0.0,0.0,2.6724982,3.3187854,0.0,0.0,0.7505121,0.0,1.8487307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22233473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1901343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432326,0.0,0.0,0.0,0.0,0.29784212,4.5982065,0.0,0.0,0.0,0.0,0.0,2.626638,0.6545135,0.8290351,0.0,0.0,0.0,0.0,0.0,0.0,0.14377837,0.0,0.0,0.0,0.0,0.0,0.17702517,0.0,0.0,0.0,3.8816142,0.0,0.0,2.522851,2.7077365,5.3592052,0.0,0.0,0.0,0.0,0.5288111,0.0,0.0,0.0,4.0461874,1.6795468,0.0,0.0,0.0,4.912797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1873531,Burt Plain,Burt Plain,0.99704665
0.0,0.0,2.9436188,0.028464146,0.0,0.0,0.0,5.2855234,0.0,0.0,0.0,0.0,1.0911567,0.0,0.0,0.0,0.0,0.0,2.952959,0.0,0.0,0.0,0.0,0.0,2.1253238,0.0,2.092905,4.6054125,0.0,0.0,0.0,3.5076206,2.1469705,0.0,0.0,1.1997573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436699,0.0,0.0,0.0,3.353111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089167,0.0,0.74883497,0.0,0.0,0.0,0.0,0.0,4.3670907,0.0,0.0,0.0,0.0,0.0,2.9108982,0.0,2.2109663,0.0,0.37555686,0.0,0.0,0.0,0.0,0.0,0.0,0.4787531,0.3668035,0.0,0.0,0.0,0.0,0.0,0.0,3.453319,0.0,0.0,2.063758,3.0656545,4.3885517,0.0,0.4362296,0.0,0.0,1.4826232,0.0,0.0,0.0,2.6689324,4.6076226,0.0,0.0,0.14482112,3.4052181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641653,Burt Plain,Burt Plain,0.99676466
0.0,0.0,2.7115576,0.0,0.0,0.0,0.0,4.812229,0.0,0.0,0.0,0.0,0.64494276,0.0,0.0,0.0,0.0,0.0,2.202077,0.0,0.0,0.0,0.0,0.0,2.3087564,0.0,1.3600316,3.7813935,0.0,0.0,0.0,3.259729,3.049437,0.0,0.0,0.49434102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56793606,0.0,0.0,0.0,2.6660836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5163822,0.0,0.5444036,0.0,0.0,0.0,0.0,0.0,3.497661,0.0,0.0,0.0,0.0,0.0,2.954696,0.0,2.1739047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138493,0.0,0.0,0.0,0.0,0.0,0.0,3.2898238,0.0,0.0,2.1594229,2.3020709,2.9732668,0.0,0.0,0.0,0.0,1.8043445,0.0,0.0,0.0,2.505516,4.578189,0.0,0.0,0.054823987,3.4906623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40144488,Burt Plain,Burt Plain,0.99568
0.0,0.0,3.0242143,0.0031397613,0.0,0.0,0.0,5.4992204,0.0,0.0,0.0,0.0,0.4493226,0.0,0.0,0.0,0.0,0.0,3.6782503,0.0,0.0,0.0,0.0,0.0,2.1221993,0.0,1.8156945,4.6020737,0.0,0.0,0.0,2.9685483,2.0692809,0.0,0.0,0.74419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5450125,0.0,0.0,0.0,0.0,0.0,0.0,0.71502036,0.0,0.0,0.0,3.552343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156026,0.0,0.28767246,0.0,0.0,0.0,0.0,0.0,3.8684032,0.0,0.0,0.0,0.0,0.0,2.8867357,0.0,3.235138,0.0,0.34390152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4578068,0.0,0.0,2.2312918,3.299229,4.0459995,0.033451896,0.0,0.0,0.0,1.5844425,0.0,0.0,0.0,3.3218775,4.976314,0.0,0.0,0.42017406,3.0662515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579174,Burt Plain,Burt Plain,0.9980762
0.0,0.0,2.850872,0.0,0.0,0.0,0.0,5.217012,0.0,0.0,0.0,0.0,0.49104574,0.0,0.0,0.0,0.0,0.0,3.2199469,0.0,0.0,0.0,0.0,0.0,1.9001656,0.0,1.5898309,4.830347,0.0,0.0,0.0,3.0686114,2.0968072,0.0,0.045433298,0.9166294,0.0,0.030119527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51594263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.870569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0246747,0.0,0.3917856,0.0,0.0,0.0,0.0,0.0,4.3311462,0.0,0.0,0.0,0.0,0.0,2.5507548,0.0,3.090007,0.0,0.38469347,0.0,0.0,0.0,0.0,0.0,0.0,0.54159623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5778413,0.0,0.0,1.5929706,4.2805147,4.5662284,0.0,0.045737334,0.0,0.0,1.3645183,0.0,0.0,0.0,2.884269,4.690754,0.0,0.0,0.0,3.333433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33452785,Burt Plain,Burt Plain,0.9984592
0.0,0.0,2.84053,0.0,0.0,0.0,0.0,5.1176805,0.0,0.0,0.0,0.0,0.23183796,0.0,0.0,0.0,0.0,0.0,3.3186746,0.0,0.0,0.0,0.0,0.0,1.4416285,0.0,0.9169754,4.395496,0.0,0.0,0.0,3.5653496,1.6977401,0.0,0.0,0.8284515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21613531,0.0,0.0,0.0,0.0,0.0,0.0,0.41646153,0.0,0.0,0.0,2.790824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9596431,0.0,0.14112076,0.0,0.0,0.0,0.0,0.0,3.7353256,0.0,0.0,0.0,0.0,0.0,3.4143226,0.0,2.78278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.311948,0.0,0.0,1.6821147,3.101418,3.2686002,0.0,0.0,0.0,0.0,1.6262516,0.0,0.0,0.0,2.788908,5.7237463,0.0,0.0,0.30882582,3.092755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007132,Burt Plain,Burt Plain,0.99723536
0.0,0.0,2.3978417,0.0,0.0,0.0,0.0,5.254949,0.0,0.0,0.0,0.0,1.3332201,0.0,0.0,0.0,0.0,0.0,3.0381947,0.0,0.0,0.0,0.0,0.0,2.5108945,0.0,1.9221995,4.4246097,0.0,0.0,0.0,3.5700574,2.1714551,0.0,0.0,0.8906406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050190628,0.0,0.0,0.0,0.0,0.0,0.0,0.63512367,0.0,0.0,0.0,2.9660077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0850852,0.0,0.4158823,0.0,0.0,0.0,0.0,0.0,4.021876,0.0,0.0,0.0,0.0,0.0,3.2387578,0.0,2.9120865,0.0,0.46614048,0.0,0.0,0.0,0.0,0.0,0.0,0.47462404,0.09413629,0.0,0.0,0.0,0.0,0.0,0.0,3.5702894,0.0,0.0,1.9245872,3.1284187,3.8279798,0.0,0.0,0.0,0.0,1.8055159,0.0,0.0,0.0,2.8378468,5.293095,0.0,0.0,0.12156445,3.0488696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.99739146
0.0,0.0,2.757093,0.0,0.0,0.0,0.0,6.2239203,0.0,0.0,0.0,0.0,1.3442807,0.0,0.0,0.0,0.0,0.0,3.7481794,0.0,0.0,0.0,0.0,0.0,3.2150354,0.0,2.370824,5.7936263,0.0,0.0,0.0,4.627785,2.7542152,0.0,0.0,1.2997389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428685,0.0,0.0,0.0,3.4559321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3464,0.0,0.4878956,0.0,0.0,0.0,0.0,0.0,4.83828,0.0,0.0,0.0,0.0,0.0,3.4024255,0.0,3.697233,0.0,0.8908044,0.0,0.0,0.0,0.0,0.0,0.0,1.3466917,0.059598885,0.0,0.0,0.0,0.0,0.0,0.0,4.168669,0.0,0.0,1.9326075,4.443345,5.4560785,0.0,0.0,0.0,0.0,1.9681376,0.0,0.0,0.0,2.9091077,5.7574244,0.0,0.0,0.0,3.551963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.99941134
0.0,0.0,3.29321,0.0,0.0,0.0,0.0,6.6814084,0.0,0.0,0.0,0.0,1.4349939,0.0,0.0,0.0,0.0,0.0,4.345974,0.0,0.0,0.0,0.0,0.0,3.6157286,0.0,2.1036527,5.581096,0.0,0.0,0.0,4.7499576,2.4486911,0.0,0.0,1.4630814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058038,0.0,0.0,0.0,3.537862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7929974,0.0,0.5880774,0.0,0.0,0.0,0.0,0.0,4.733869,0.0,0.0,0.0,0.0,0.0,3.5491116,0.0,3.8844707,0.0,0.45644078,0.0,0.0,0.0,0.0,0.0,0.0,0.50569624,0.5898037,0.0,0.0,0.0,0.0,0.0,0.0,4.521676,0.0,0.0,2.076273,4.172271,4.81419,0.0,0.0,0.0,0.0,2.2794716,0.0,0.0,0.0,3.5055697,6.4897957,0.0,0.0,0.0,3.6624095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9996811
0.0,0.0,2.739434,0.0,0.0,0.0,0.0,5.806953,0.0,0.0,0.0,0.0,0.6512866,0.0,0.0,0.0,0.0,0.0,4.045123,0.0,0.0,0.0,0.0,0.0,3.0296957,0.0,1.5812141,5.597814,0.0,0.0,0.0,4.3555393,1.9575002,0.0,0.0,0.79690367,0.0,0.18467087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959146,0.0,0.0,0.0,2.6418312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4397955,0.0,0.65740216,0.0,0.0,0.0,0.0,0.0,3.9889343,0.0,0.0,0.0,0.0,0.0,3.6087437,0.0,3.8581996,0.0,0.824344,0.0,0.0,0.0,0.0,0.0,0.0,0.06288766,0.6323011,0.0,0.0,0.0,0.0,0.0,0.0,4.311439,0.0,0.0,1.9880604,3.7550828,3.8703737,0.0,0.0,0.0,0.0,2.3092957,0.0,0.0,0.0,3.2526271,6.561868,0.0,0.0,0.0,2.9791582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12957017,Burt Plain,Burt Plain,0.9989397
0.0,0.0,2.9482715,0.0,0.0,0.0,0.0,5.9896355,0.0,0.0,0.0,0.0,1.8524336,0.0,0.0,0.0,0.0,0.0,3.0361466,0.0,0.0,0.0,0.0,0.0,2.6640081,0.0,1.8051455,5.835785,0.0,0.0,0.0,4.9139,2.731561,0.0,0.25637344,1.4532281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992514,0.0,0.0,0.0,2.871849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795956,0.0,0.52835387,0.089320436,0.0,0.0,0.0,0.0,4.689639,0.0,0.0,0.0,0.0,0.0,3.5667846,0.0,2.793367,0.0,1.0230873,0.0,0.0,0.0,0.0,0.0,0.0,1.4497656,0.060847767,0.0,0.0,0.0,0.0,0.0,0.0,4.440393,0.0,0.0,1.7075722,4.392466,5.274612,0.0,0.0,0.0,0.0,1.8075954,0.0,0.0,0.0,2.7123227,6.0799856,0.0,0.0,0.0,3.8838725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9990765
0.0,0.0,2.879475,0.0,0.0,0.0,0.0,6.5179915,0.0,0.0,0.0,0.0,1.3214033,0.0,0.0,0.0,0.0,0.0,3.690749,0.0,0.0,0.0,0.0,0.0,2.7315822,0.0,2.1005056,6.0420165,0.0,0.0,0.0,4.528266,2.865731,0.0,0.0,1.1587226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89542216,0.0,0.0,0.0,3.9858572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1278005,0.0,0.390673,0.0,0.0,0.0,0.0,0.0,5.173218,0.0,0.0,0.0,0.0,0.0,3.605195,0.0,3.7382941,0.0,0.7848124,0.0,0.0,0.0,0.0,0.0,0.0,1.0229734,0.06650355,0.0,0.0,0.0,0.0,0.0,0.0,4.599654,0.0,0.0,2.719154,4.503616,5.522076,0.0,0.0,0.0,0.0,1.8629416,0.0,0.0,0.0,3.0026217,5.786709,0.0,0.0,0.0,3.8296392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt Plain,Burt Plain,0.9995721
0.0,0.0,3.0011117,0.0,0.0,0.0,0.0,5.9156523,0.0,0.0,0.0,0.0,2.0376267,0.0,0.0,0.0,0.0,0.0,3.8657815,0.0,0.0,0.0,0.0,0.0,3.2810674,0.0,2.8094804,5.440394,0.0,0.0,0.0,4.6773024,2.4292471,0.0,0.0,1.3008945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60965085,0.0,0.0,0.0,3.2476375,0.0019192584,0.0,0.0,0.0,0.0,0.0,0.0,3.2521698,0.0,0.97926074,0.0,0.0,0.0,0.0,0.0,4.1721945,0.0,0.0,0.0,0.0,0.0,3.2301624,0.0,3.311159,0.0,0.80320215,0.0,0.0,0.0,0.0,0.0,0.0,1.2377859,0.9253436,0.0,0.0,0.0,0.0,0.0,0.0,3.6996186,0.0,0.0,1.5792869,3.6894321,5.0507507,0.0,0.19524756,0.0,0.0,1.9330071,0.0,0.0,0.0,2.8209035,5.41808,0.0,0.0,0.016128454,3.0508068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20091301,0.0,0.0,Burt Plain,Burt Plain,0.99808854
1.4787403,0.0,2.4578302,0.12367557,0.0,0.0,0.0,4.468709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4651157,0.0,0.0,0.0,0.0,0.0,0.9612904,0.0,0.0,4.7027187,0.0,0.0,0.0,3.067362,3.8606014,0.0,0.0,0.33247963,0.0,0.9881434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4050715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8580842,0.0,0.8717526,1.484104,0.0,0.0,0.0,0.8956227,3.5162039,0.0,0.0,0.0,0.0,0.0,2.4963846,0.0,2.1839795,0.0,0.0,0.0,0.0,0.0,0.0,1.3302934,0.0,0.0,0.20145556,0.0,0.0,0.0,0.0,0.0,0.0,2.8582087,0.0,0.0,1.3472654,2.4270852,2.9803443,0.51714486,0.0,0.0,0.0,0.7871896,0.0,0.0,0.0,1.2190206,3.2227569,0.0,0.0,0.0,3.3159034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53114533,Burt Plain,Burt Plain,0.9914101
1.3674831,0.0,2.378915,0.0,0.0,0.0,0.0,4.0609155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47099608,0.0,0.0,1.3554463,0.0,0.0,0.0,0.0,0.0,1.0882736,0.0,0.35605785,3.6434875,0.0,0.0,0.0,2.988858,3.2734213,0.0,0.0,0.41823223,0.0,0.5894842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6998115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258663,0.0,0.87499917,1.3051753,0.0,0.0,0.0,0.61503476,3.0507927,0.0,0.0,0.0,0.0,0.0,2.4023275,0.0,2.0048645,0.0,0.0,0.0,0.0,0.0,0.0,1.0214424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648363,0.0,0.0,1.3028109,2.1996105,2.4279137,0.53843707,0.0,0.0,0.0,0.6321472,0.0,0.0,0.0,1.5638247,3.1975203,0.0,0.0,0.0,3.6667838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44777748,Burt Plain,Burt Plain,0.98715276
0.0,0.0,3.0886436,0.0,0.0,0.0,0.0,6.1011233,0.0,0.0,0.0,0.0,2.0464613,0.0,0.0,0.0,0.0,0.0,4.0571127,0.0,0.0,0.0,0.0,0.0,3.4452553,0.0,2.6911318,5.4822807,0.0,0.0,0.0,5.0461254,2.2571704,0.0,0.0,1.2852523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51573503,0.0,0.0,0.0,3.1046996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4063551,0.0,0.946659,0.0,0.0,0.0,0.0,0.0,4.0397525,0.0,0.0,0.0,0.0,0.0,3.4866257,0.0,3.5008683,0.0,0.6104593,0.0,0.0,0.0,0.0,0.0,0.0,1.3197982,0.96584964,0.0,0.0,0.0,0.0,0.0,0.0,3.5636554,0.0,0.0,1.404167,3.7559457,5.2366033,0.0205465,0.019483525,0.0,0.0,1.9853117,0.0,0.0,0.0,2.6113305,5.8363347,0.0,0.0,0.17506558,3.0527291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36252612,0.0,0.0,Burt Plain,Burt Plain,0.9982614
